work_year,experience_level,job_title,company_location,monthly_salary_mad
2021,Intermédiaire,Information Security Architect,Suisse,59487.912500000006
2021,Senior,Cloud Security Engineering Manager,Espagne,49030.637500000004
2021,Débutant,Cyber Security Analyst,Japon,82958.33333333334
2021,Intermédiaire,Cloud Security Engineer,Suisse,98041.66666666667
2021,Senior,DevSecOps Engineer,France,53487.762500000004
2021,Débutant,Ethical Hacker,Allemagne,40115.63333333334
2020,Intermédiaire,Cyber Security Specialist,Suède,41316.26666666667
2020,Intermédiaire,Cloud Security Architect,Brésil,75416.66666666667
2020,Senior,Vulnerability Analyst,Russie,60333.333333333336
2021,Cadre supérieur,Principal Security Engineer,Royaume-Uni,38755.870833333334
2021,Senior,Cyber Security Architect,Turquie,26395.833333333332
2020,Senior,Lead Application Security Engineer,Portugal,47305.85833333334
2021,Intermédiaire,Cyber Security Engineer,Italie,31201.383333333335
2021,Intermédiaire,Application Security Engineer,France,44572.75833333334
2021,Senior,Cyber Threat Intelligence Analyst,Allemagne,71317.01666666668
2021,Cadre supérieur,Cyber Security Specialist,Singapour,67342.55833333333
2021,Senior,Cyber Security Architect,Australie,211166.66666666666
2021,Senior,Security Engineering Manager,Nouvelle-Zélande,101297.40416666667
2021,Senior,Cyber Security Specialist,Inde,30166.666666666668
2020,Senior,Principal Cloud Security Engineer,Royaume-Uni,48366.216666666674
2020,Senior,Cyber Security Specialist,Espagne,38704.5875
2021,Senior,Information Security Specialist,Suisse,127850.10416666669
2020,Senior,Cyber Security Specialist,Afrique du Sud,41273.27916666667
2020,Intermédiaire,Cyber Security Specialist,Italie,22362.550000000003
2020,Intermédiaire,Ethical Hacker,France,44725.100000000006
2020,Senior,Information Security Engineer,Grèce,25760.070833333335
2020,Débutant,Penetration Tester,Nouvelle-Zélande,25953.891666666666
2020,Senior,Cyber Security Architect,Belgique,61927.64166666667
2021,Senior,IT Security Engineer,Autriche,62402.76666666667
2020,Senior,Information Security Architect,Espagne,47305.85833333334
2021,Senior,Cyber Security Architect,Brésil,62908.81250000001
2020,Intermédiaire,DevSecOps Engineer,Belgique,49885.86250000001
2021,Intermédiaire,Cyber Security Researcher,Inde,15298.270833333334
2020,Senior,Concierge Security Engineer,Allemagne,98911.97500000002
2021,Débutant,Cyber Security Engineer,Australie,42732.59166666667
2021,Débutant,Cyber Security Analyst,Israël,64104.16666666668
2021,Débutant,Cyber Threat Analyst,Pologne,39046.225
2021,Senior,Penetration Testing Engineer,Israël,89672.67916666668
2021,Senior,Detection Engineer,Pologne,61087.5
2020,Intermédiaire,Ethical Hacker,Royaume-Uni,344368.3375
